Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,attack_category
8080,89997.0,4.0,3.0,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,3789.015189,77.78037046,14999.5,35708.09802,87885.0,23.0,89997.0,29999.0,51400.35215,89350.0,23.0,88495.0,44247.5,61712.74433,87885.0,610.0,0.0,0.0,0.0,0.0,92.0,72.0,44.44592598,33.33444448,0.0,195.0,42.625,75.57576615,5711.696429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.71428571,51.75,44.66666667,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
4176,88.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,136363.6364,22727.27273,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11363.63636,11363.63636,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,70903.0,4.0,3.0,206.0,134.0,194.0,0.0,51.5,95.04209594,128.0,0.0,44.66666667,72.23111056,4795.283697,98.72642907,11817.16667,27780.71918,68519.0,51.0,70903.0,23634.33333,40216.12791,70070.0,51.0,69150.0,34575.0,48004.06516,68519.0,631.0,0.0,0.0,0.0,0.0,92.0,72.0,56.41510232,42.31132674,0.0,194.0,42.5,75.2880184,5668.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.57142857,51.5,44.66666667,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,206.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,1000397.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.99285684,5.997618945,200079.4,272975.0057,499299.0,718.0,999679.0,499839.5,258.0939751,500022.0,499657.0,999658.0,499829.0,265.8721497,500017.0,499641.0,0.0,0.0,0.0,0.0,92.0,60.0,2.998809473,2.998809473,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,75174.0,4.0,3.0,206.0,134.0,194.0,0.0,51.5,95.04209594,128.0,0.0,44.66666667,72.23111056,4522.840344,93.11730119,12529.0,29595.29248,72936.0,49.0,75174.0,25058.0,42739.65876,74408.0,49.0,73573.0,36786.5,51123.11317,72936.0,637.0,0.0,0.0,0.0,0.0,92.0,72.0,53.2098864,39.9074148,0.0,194.0,42.5,75.2880184,5668.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.57142857,51.5,44.66666667,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,206.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
4184,63.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,190476.1905,31746.03175,63.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15873.01587,15873.01587,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,59941.0,4.0,3.0,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,5688.927445,116.7815018,9990.166667,23590.90729,58142.0,39.0,59941.0,19980.33333,34093.50961,59347.0,39.0,58759.0,29379.5,40676.31759,58142.0,617.0,0.0,0.0,0.0,0.0,92.0,72.0,66.73228675,50.04921506,0.0,195.0,42.625,75.57576615,5711.696429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.71428571,51.75,44.66666667,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
3392,96.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,125000.0,20833.33333,96.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10416.66667,10416.66667,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,1028846.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.49532972,5.831776573,205769.2,280648.357,515066.0,568.0,1028278.0,514139.0,2119.90613,515638.0,512640.0,1027541.0,513770.5,2635.386973,515634.0,511907.0,0.0,0.0,0.0,0.0,92.0,60.0,2.915888286,2.915888286,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,993328.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.12090266,6.040300888,198665.6,271241.3764,499896.0,485.0,992843.0,496421.5,5991.315757,500658.0,492185.0,992804.0,496402.0,5627.155765,500381.0,492423.0,0.0,0.0,0.0,0.0,92.0,60.0,3.020150444,3.020150444,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
52946,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.3333,333333.3333,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,1164.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
4201,27.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,444444.4444,74074.07407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,37037.03704,37037.03704,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
8080,1013827.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.75450841,5.918169471,202765.4,276907.7835,512666.0,489.0,1013338.0,506669.0,9445.532383,513348.0,499990.0,1013145.0,506572.5,9376.943025,513203.0,499942.0,0.0,0.0,0.0,0.0,92.0,60.0,2.959084735,2.959084735,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
51739,21.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,47619.04762,47619.04762,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
444,119302728.0,2685.0,1729.0,8299.0,7556917.0,517.0,0.0,3.090875233,16.85842056,17376.0,0.0,4370.686524,2566.935004,63411.92802,36.99831575,27034.38205,174625.7584,5024984.0,0.0,119000000.0,44449.50857,222461.7159,5025702.0,0.0,119000000.0,69040.90509,273867.424,5024984.0,1.0,0.0,0.0,0.0,0.0,85928.0,55336.0,22.50577204,14.49254371,0.0,17376.0,1713.525708,2669.389319,7125639.337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1713.91391,3.090875233,4370.686524,85928.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.0,8299.0,1729.0,7556917.0,29200.0,235.0,118.0,32.0,2217.0,0.0,2217.0,2217.0,5024984.0,0.0,5024984.0,5024984.0,Heartbleed
444,119259886.0,2782.0,2091.0,12264.0,7879536.0,4344.0,0.0,4.408339324,83.39047044,15928.0,0.0,3768.3099,2374.669707,66173.1305,40.86034427,24478.63013,153117.4894,995232.0,0.0,119000000.0,42883.79396,200919.1105,996222.0,0.0,119000000.0,57062.13876,229801.2555,995232.0,1.0,0.0,0.0,0.0,0.0,89024.0,66912.0,23.3272066,17.53313767,0.0,15928.0,1620.054165,2427.873716,5894570.783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1620.38662,4.408339324,3768.3099,89024.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,12264.0,2091.0,7879536.0,235.0,235.0,120.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed
444,119261118.0,2794.0,2130.0,12264.0,7879536.0,4344.0,0.0,4.38940587,83.21163543,13032.0,0.0,3699.312676,2314.906035,66172.44692,41.28755526,24225.29311,152596.5581,995259.0,0.0,119000000.0,42699.91694,200852.4929,996402.0,0.0,119000000.0,56017.42696,228206.6403,995259.0,1.0,0.0,0.0,0.0,0.0,89408.0,68160.0,23.42758517,17.85997009,0.0,13032.0,1603.27797,2381.909586,5673493.274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1603.603574,4.38940587,3699.312676,89408.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.0,12264.0,2130.0,7879536.0,235.0,235.0,120.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed
444,116393329.0,504.0,504.0,171452.0,3024.0,1027.0,6.0,340.1825397,232.8178974,6.0,6.0,6.0,0.0,1499.020618,8.660290144,115584.2393,2049749.033,49900000.0,3.0,66500000.0,132266.4513,1864597.947,41500000.0,86.0,116000000.0,231365.3658,2897059.779,49900000.0,525.0,0.0,0.0,0.0,0.0,10080.0,10080.0,4.330145072,4.330145072,6.0,1027.0,172.925669,234.5111418,54995.47562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,173.0972222,340.1825397,6.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,171452.0,504.0,3024.0,3294.0,3294.0,503.0,20.0,21900000.0,0.0,21900000.0,21900000.0,41500000.0,0.0,41500000.0,41500000.0,Infiltration
444,101086101.0,25.0,25.0,5821.0,150.0,1181.0,6.0,232.84,369.0485153,6.0,6.0,6.0,0.0,59.0684569,0.494627842,2062981.653,8874378.866,55000000.0,30.0,101000000.0,4211903.417,12400000.0,55000000.0,441.0,101000000.0,4211891.667,12400000.0,55000000.0,501.0,1.0,0.0,0.0,0.0,500.0,500.0,0.247313921,0.247313921,6.0,1181.0,117.7843137,279.955376,78375.01255,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,120.14,232.84,6.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5821.0,25.0,150.0,255.0,1452.0,24.0,20.0,569880.0,14944.52311,582609.0,553425.0,32900000.0,19100000.0,55000000.0,21800000.0,Infiltration
444,99651130.0,15.0,15.0,5108.0,90.0,1460.0,6.0,340.5333333,456.2038809,6.0,6.0,6.0,0.0,52.16197749,0.301050274,3436245.862,18300000.0,98500000.0,3.0,99700000.0,7117887.429,26300000.0,98500000.0,3.0,99700000.0,7117903.286,26300000.0,98500000.0,4.0,1.0,0.0,0.0,0.0,300.0,300.0,0.150525137,0.150525137,6.0,1460.0,169.6129032,354.2817784,125515.5785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,175.2666667,340.5333333,6.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5108.0,15.0,90.0,255.0,652.0,14.0,20.0,570315.0,0.0,570315.0,570315.0,98500000.0,0.0,98500000.0,98500000.0,Infiltration
444,69365637.0,1031.0,1031.0,307939.0,6186.0,1271.0,6.0,298.6799224,270.0715266,6.0,6.0,6.0,0.0,4528.539109,29.72653448,33656.30131,341655.4599,13900000.0,6.0,69300000.0,67329.11748,482164.7132,13900000.0,369.0,69400000.0,67344.6699,481227.4033,13900000.0,462.0,1.0,0.0,0.0,0.0,20620.0,20620.0,14.86326724,14.86326724,6.0,1271.0,152.3121667,240.5221819,57850.91996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,152.386033,298.6799224,6.0,20620.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,307939.0,1031.0,6186.0,255.0,3977.0,1030.0,20.0,16400000.0,0.0,16400000.0,16400000.0,13900000.0,0.0,13900000.0,13900000.0,Infiltration
